timestamp,packet_count_sum,byte_count_sum,delta_packet_sum,delta_byte_sum,packet_rate_window_sum,byte_rate_window_sum,packet_size_avg_mean,duration_sec_mean,n_flows,tcp_delta_packet_sum,tcp_byte_rate_window_sum,n_tcp_flows,udp_delta_packet_sum,udp_byte_rate_window_sum,n_udp_flows,tcp_share,rx_bps_core,tx_bps_core,delta_rx_dropped_core,delta_tx_dropped_core,drop_rate_core,delta_rx_errors_core,delta_tx_errors_core,core_bps,rtt_mean_ms,rtt_min_ms,rtt_max_ms,probe_loss_pct,throughput_mbps,jitter_ms,udp_lost_pct,run_id,scenario_id,fault_label,fault_family,fault_severity,affected_link,configured_bw,configured_loss,configured_delay,traffic,traffic_pair,protocol,source,is_synthetic
2026-08-20 13:55:39,28409,39486850,1893.0,2729592.0,378.4438,545692.6888,538.1300551020408,32.90779591836735,49,21.0,1600.5383000000002,36.0,1795.0,542583.5532,6.0,0.011563876651982379,2017116.2419,2019405.2041,0,0,0.0,0,0,4036521.446,,,,,,,,fault_20260820_135433_5c6cc934,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:55:44,29131,40678614,733.0,1199058.0,146.7891,240127.3902,527.4544791666666,36.03041666666667,48,300.0,118850.59969999999,34.0,398.0,120509.77470000001,6.0,0.4297994269340974,1960807.9004000002,1961199.3402,0,0,0.0,0,0,3922007.2406,,,,,,,,fault_20260820_135433_5c6cc934,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:55:49,27284,41076238,76.0,2405932.0,15.1788,480527.67110000004,2040.7606595238092,39.3835,42,75.0,480488.1719,30.0,0.0,0.0,4.0,1.0,1916838.9972,1915770.0750000002,0,0,0.0,0,0,3832609.0722000003,,,,,,,,fault_20260820_135433_5c6cc934,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:55:54,27711,42282244,28.0,528200.0,5.6025,105688.3826,2381.567292105263,42.9928947368421,38,21.0,104571.878,22.0,2.0,604.5691,8.0,0.9130434782608695,421668.1925,422569.4313,0,0,0.0,0,0,844237.6238,,,,,,,,fault_20260820_135433_5c6cc934,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:56:09,503,4256840,53.0,20742.0,3.7705,449.2172,5239.181393333333,50.858399999999996,15,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1839462.0936,1844293.7914,0,0,0.0,0,0,3683755.885,22.665,0.682,35.331,37.5,1.961363,,-0.0,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:56:14,3818,5424878,1739.0,2495476.0,348.01,499399.2487,618.5428181818182,31.128590909090907,22,28.0,2616.9049999999997,12.0,1637.0,495331.192,2.0,0.016816816816816817,2192104.4498,2188625.2519,0,0,0.0,0,0,4380729.7017,,,,,,,,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:56:19,7006,10082604,3150.0,4648026.0,630.06,929695.1448,644.5955823529412,25.84691176470588,34,1269.0,385152.33269999997,24.0,1795.0,542857.0463,2.0,0.4141644908616188,3976659.4322,3976679.8574,0,0,0.0,0,0,7953339.2896,,,,,,,,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:56:24,9539,13788538,1993.0,2913210.0,399.0346,583284.283,640.7258463414634,26.665780487804877,41,9.0,173.9628,29.0,1922.0,581853.9974,4.0,0.004660797514241326,2219293.8992999997,2219280.4753,0,0,0.0,0,0,4438574.3746,25.774,24.202,27.87,50.0,1.956625,,-0.0,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:56:29,11200,16165022,1654.0,2373958.0,330.5295,474402.1137,609.56605,27.677999999999997,46,24.0,1956.9211,32.0,1559.0,471054.64650000003,6.0,0.015161086544535692,2010364.2637999998,2007969.3558,0,0,0.0,0,0,4018333.6196,25.774,24.202,27.87,50.0,1.956625,,-0.0,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:56:34,12687,18471850,1873.0,2690724.0,374.122,537450.4251,618.1335527777778,34.06538888888889,36,17.0,362.7311,22.0,1773.0,535462.7755,6.0,0.009497206703910615,2186223.9988,2193717.5521,0,0,0.0,0,0,4379941.5509,,,,,,,,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:56:39,14550,21191022,3118.0,4609410.0,624.2529,922857.8253,646.4888942857143,33.83045714285714,35,1248.0,379715.5598,21.0,1789.0,541553.0555,6.0,0.41093184063220284,3979577.557,3979449.6965,0,0,0.0,0,0,7959027.2535,,,,,,,,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:56:44,16234,23645990,1874.0,2748596.0,374.0528,548616.3515999999,639.0641081081081,33.11821621621622,37,10.0,710.8579000000001,25.0,1812.0,546847.9941,4.0,0.005488474204171241,2202569.0634000003,2208447.4006,0,0,0.0,0,0,4411016.464,26.082,24.14,28.025,75.0,1.941088,,-0.0,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:56:49,18155,26396634,1906.0,2744586.0,381.40279999999996,549210.8721,586.5412186046511,32.20290697674418,43,4.0,52.8298,29.0,1809.0,547334.4031,6.0,0.002206287920573635,2028768.7299000002,2022012.1818,0,0,0.0,0,0,4050780.9117,26.082,24.14,28.025,75.0,1.941088,,-0.0,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:56:54,19942,28937976,1747.0,2529698.0,349.2636,505739.8523,532.3476423076924,30.55376923076923,52,15.0,281.9657,38.0,1668.0,504203.8887,6.0,0.008912655971479501,2198266.7857,2208063.1718,0,0,0.0,0,0,4406329.9575,,,,,,,,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:56:59,21978,31908494,3201.0,4737868.0,640.5163,948047.3816,528.0644527272727,29.84690909090909,55,1348.0,410061.4981,41.0,1773.0,536417.1686,6.0,0.4319128484460109,3974053.6891,3973938.0252,0,0,0.0,0,0,7947991.7143,,,,,,,,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:57:04,23761,34218962,2342.0,3442020.0,467.8221,687550.683,486.3366408163265,31.670183673469385,49,8.0,135.9487,37.0,2272.0,686200.8949,4.0,0.0035087719298245615,2658352.4608,2658574.5475,0,0,0.0,0,0,5316927.0083,32.564,0.052,78.816,50.0,2.821379,,-0.0,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:57:09,25485,36746414,1759.0,2538254.0,351.2936,506936.39859999996,470.988448,33.53376,50,13.0,1151.9389999999999,36.0,1670.0,504298.04909999995,6.0,0.007724301841948901,2040825.6733,2012574.7425000002,0,0,0.0,0,0,4053400.4158,32.564,0.052,78.816,50.0,2.821379,,-0.0,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:57:14,26502,38168664,1021.0,1421066.0,204.7858,285015.31509999995,467.5004450980392,34.35903921568627,51,15.0,282.1216,37.0,934.0,283237.6737,6.0,0.015806111696522657,1810650.442,1832648.7133999998,0,0,0.0,0,0,3643299.1553999996,,,,,,,,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:57:19,25463,37202322,91.0,389726.0,18.1935,77916.765,569.2711333333333,35.7665625,48,91.0,77916.765,32.0,0.0,0.0,8.0,1.0,2058357.1979,2056947.0847,0,0,0.0,0,0,4115304.2826,,,,,,,,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:57:24,25248,39614680,488.0,1485630.0,97.6143,297154.5664,1308.9026355555557,40.22971111111111,45,121.0,187730.0735,32.0,361.0,109186.8873,5.0,0.25103734439834025,773103.976,773186.8459,0,0,0.0,0,0,1546290.8218999999,,,,,,,,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:57:29,25248,39690474,0.0,0.0,0.0,0.0,1574.3227416666666,49.10333333333333,36,0.0,0.0,20.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,,,,,,,,fault_20260820_135605_bbcc0039,EB_2M_m,bandwidth,bandwidth,2Mbit,s1-s2,2.0,,,mixed,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 13:57:39,1014,3919446,4.0,392.0,0.7996,78.3597,3795.63027,73.46790000000001,10,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1115941.1509999998,1117955.5698,0,0,0.0,0,0,2233896.7208,10.948,2.157,19.739,75.0,4.021782,,-0.0,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:57:44,6919,9967520,5041.0,7544692.0,1007.7967,1508335.3841000001,738.84236,62.363099999999996,10,90.0,16273.8956,4.0,4935.0,1491748.0218000002,2.0,0.01791044776119403,3000805.8776000002,3003572.2199,0,0,0.0,0,0,6004378.0975,,,,,,,,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:57:49,11684,17162214,4765.0,7194694.0,953.2295,1439284.2719999999,735.74464,67.36609999999999,10,12.0,2480.5806000000002,4.0,4750.0,1436744.863,2.0,0.00251994960100798,3013072.5317,3001538.2975000003,0,0,0.0,0,0,6014610.8292000005,,,,,,,,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:57:54,16517,24440952,4823.0,7277998.0,964.4945,1455440.2470999998,582.7713769230769,57.66953846153846,13,11.0,450.759,7.0,4812.0,1454989.4881,2.0,0.0022807381297947336,2999337.1881000004,2999920.2366,0,0,0.0,0,0,5999257.4247,,,,,,,,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:57:59,21335,31720018,4818.0,7279066.0,962.8263000000001,1454644.0617,582.5128692307692,62.67053846153846,13,5.0,361.9219,7.0,4813.0,1454282.1398,2.0,0.0010377750103777502,2997180.3514,3001978.3857,0,0,0.0,0,0,5999158.7371,,,,,,,,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:58:04,26152,39004736,4818.0,7284816.0,963.9667,1457517.6435,622.8889416666667,71.07866666666666,12,0.0,0.0,7.0,4818.0,1457517.6435,2.0,0.0,3001283.0588,2999748.6387,0,0,0.0,0,0,6001031.6975,,,,,,,,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:58:09,31796,48688548,6129.0,9867924.0,1224.4776000000002,1971133.3019,1775.8712333333333,27.726499999999998,6,1264.0,501446.9746,4.0,4865.0,1469686.3273,2.0,0.20623266438244411,5018014.9737,5024207.1096,0,0,0.0,0,0,10042222.0833,,,,,,,,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:58:14,36839,56388488,5010.0,7697734.0,1001.9797,1539537.1079,1534.3163571428572,29.350857142857144,7,271.0,106505.78020000001,5.0,4739.0,1433031.3277,2.0,0.05409181636726547,4131993.4422999998,4121907.9842,0,0,0.0,0,0,8253901.4265,20.298,19.914,20.682,75.0,0.803594,,-0.0,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:58:19,42380,64748602,4843.0,7314132.0,969.2212,1463763.1728,1100.0165,22.360153846153846,13,0.0,0.0,5.0,4837.0,1463645.3953,6.0,0.0,3002780.7147999997,3003834.1204000004,0,0,0.0,0,0,6006614.835200001,20.298,19.914,20.682,75.0,0.803594,,-0.0,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:58:24,47213,72029234,4831.0,7280436.0,966.1019,1455939.6946,965.8690666666666,24.599333333333334,15,4.0,927.0831000000001,5.0,4811.0,1454699.0565,6.0,0.0008307372793354102,3004172.546,3005812.9551999997,0,0,0.0,0,0,6009985.5012,,,,,,,,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:58:29,51697,78809042,4484.0,6779808.0,896.0464999999999,1354822.3355999999,965.8690666666666,29.599333333333334,15,0.0,0.0,5.0,4484.0,1354822.3355999999,6.0,0.0,3392047.3098,3392071.6638,0,0,0.0,0,0,6784118.9736,,,,,,,,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:58:34,56674,86457188,5592.0,8449632.0,1117.9098,1689186.0590999997,1252.3965062500001,27.7655,16,6.0,1244.9144000000001,8.0,5584.0,1687861.9888999998,4.0,0.001073345259391771,3670918.7539,3675086.7237,0,0,0.0,0,0,7346005.4776,19.577,19.518,19.636,75.0,5.117593,,-0.0,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:58:39,61505,93742224,4826.0,7284186.0,965.5367,1457344.9825,1131.8215833333334,30.06222222222222,18,0.0,0.0,8.0,4817.0,1457168.4914,6.0,0.0,3008238.8138,3003983.1677,0,0,0.0,0,0,6012221.9815,19.577,19.518,19.636,75.0,5.117593,,-0.0,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:58:44,66407,101128580,4902.0,7386356.0,979.4453000000001,1475834.4722999998,1127.9556,35.06422222222222,18,3.0,620.2305,8.0,4882.0,1474881.4971999999,6.0,0.0006141248720573184,2996947.9979,3003132.4153,0,0,0.0,0,0,6000080.4132,,,,,,,,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:58:49,66938,104876808,656.0,3976662.0,131.3168,796602.458,4537.989984210526,33.72426315789473,19,137.0,639527.6472,9.0,519.0,157074.8108,6.0,0.20884146341463414,2708859.1264,2715884.0791999996,0,0,0.0,0,0,5424743.205599999,,,,,,,,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:58:54,66417,106869650,161.0,3085214.0,31.2942,616839.3354,4874.635395238096,32.68966666666667,21,152.0,616326.265,11.0,0.0,0.0,4.0,1.0,2535338.9013,2535052.8843,0,0,0.0,0,0,5070391.7856,,,,,,,,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:58:59,65399,104620176,6.0,3244.0,1.1997,648.7613,4543.478463636364,27.313181818181818,22,6.0,648.7613,8.0,0.0,0.0,8.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,,,,,,,,fault_20260820_135737_75c3ff53,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h1->10.0.0.4,e,mininet_lab_fault_run,0
2026-08-20 13:59:09,1696,7956502,0.0,0.0,0.0,0.0,4300.825245833334,24.51925,24,0.0,0.0,16.0,0.0,0.0,4.0,0.0,133.9795,133.9795,0,0,0.0,0,0,267.959,0.463,0.463,0.463,87.5,3.227206,,-0.0,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:59:14,904,961996,16.0,1568.0,3.1981,313.4214,781.60418125,31.11275,16,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3030707.9123,3016729.55,0,0,0.0,0,0,6047437.4623,,,,,,,,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:59:19,9061,13330214,3947.0,5955140.0,789.2979,1190873.7322,997.5416,24.91327777777778,18,1.0,302.7278,12.0,3937.0,1190394.6215,2.0,0.00025393600812595224,2768705.5593,2769312.6757,0,0,0.0,0,0,5538018.234999999,,,,,,,,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:59:24,13221,20971698,4719.0,7798394.0,942.6449,1557650.3247,3335.1352214285716,28.18035714285714,14,41.0,144749.1068,8.0,4678.0,1412901.2178999998,2.0,0.008688281415554142,4246419.1998,4249032.331900001,0,0,0.0,0,0,8495451.5317,,,,,,,,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:59:29,18958,31864724,5375.0,10345682.0,1075.3302,2070443.6878,4715.05815625,29.8373125,16,81.0,469060.9825,8.0,5294.0,1601382.7052999998,4.0,0.015069767441860464,5044568.0453,5035104.6896,0,0,0.0,0,0,10079672.734900001,,,,100.0,,,-0.0,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:59:34,23738,39084924,4824.0,7285404.0,965.1257,1457573.2683,5585.482923076924,31.995846153846156,13,0.0,0.0,5.0,4818.0,1457455.6685000001,5.0,0.0,2989267.7328,3014951.4929,0,0,0.0,0,0,6004219.2257,,,,100.0,,,-0.0,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:59:39,28583,46389356,4845.0,7304432.0,968.5694000000001,1460237.6759,5574.9249615384615,36.99646153846154,13,1.0,302.7883,5.0,4829.0,1459641.0529999998,5.0,0.00020703933747412008,2984624.8233,3000516.0216,0,0,0.0,0,0,5985140.8449,,,,,,,,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:59:44,33631,54017690,5048.0,7628334.0,1009.4665,1525465.0738000001,5574.836761538462,42.000461538461536,13,0.0,0.0,5.0,5045.0,1525406.2699,5.0,0.0,3017069.6812,3000090.0014,0,0,0.0,0,0,6017159.6826,,,,,,,,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:59:49,37354,56401994,4842.0,7302410.0,967.5264,1459164.9425,956.8959111111112,48.06411111111111,9,13.0,192.1988,4.0,4829.0,1458972.7437,2.0,0.0026848409748038,2991581.2412,2998707.4374,0,0,0.0,0,0,5990288.6786,,,,,,,,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:59:54,42015,63443674,4661.0,7041680.0,931.816,1407755.8642,956.8959111111112,53.065111111111115,9,4.0,59.1757,4.0,4657.0,1407696.6885,2.0,0.0008581849388543231,3000212.0765,3002328.0603,0,0,0.0,0,0,6002540.1368,,,,,,,,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 13:59:59,46802,70583034,4815.0,7280280.0,963.372,1456618.4134,447.4007625,59.080875,8,0.0,0.0,3.0,4815.0,1456618.4134,2.0,0.0,3013290.3276000004,2997932.6036,0,0,0.0,0,0,6011222.9312,,,,,,,,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:00:04,51498,77829026,4801.0,7257674.0,959.4445,1450392.5317000002,649.2,35.914,5,1.0,14.798,3.0,4800.0,1450377.7337,2.0,0.00020828993959591752,2988433.6572,2997899.234,0,0,0.0,0,0,5986332.8912,,,,,,,,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:00:09,56419,85269578,4921.0,7440552.0,983.3404,1486810.7214,649.2,40.915,5,0.0,0.0,3.0,4921.0,1486810.7214,2.0,0.0,2989572.3924,3004160.3644,0,0,0.0,0,0,5993732.7568,10.184,0.053,40.574,50.0,2.986315,,-0.0,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:00:14,61404,92827042,4996.0,7553958.0,1000.3061,1512463.9545999998,658.8571428571429,26.582428571428572,7,3.0,908.2424,5.0,4993.0,1511555.7122,2.0,0.0006004803843074459,3019062.5335,2999966.426,0,0,0.0,0,0,6019028.9595,10.184,0.053,40.574,50.0,2.986315,,-0.0,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:00:19,63813,96744452,2406.0,3917116.0,481.0009,783100.3294,1211.80001,24.0714,10,394.0,178317.62900000002,5.0,2000.0,604547.5969,2.0,0.164578111946533,1950581.0571,1950397.99,0,0,0.0,0,0,3900979.0471,,,,,,,,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:00:24,63822,96745334,8.0,784.0,1.5964,156.44819999999999,763.50000625,21.03975,16,0.0,0.0,8.0,0.0,0.0,4.0,0.0,1960823.973,1954517.2171,0,0,0.0,0,0,3915341.1901000002,,,,,,,,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:00:29,64998,99967598,534.0,807408.0,106.9742,161744.9375,1538.4706545454546,20.978363636363635,22,0.0,0.0,12.0,534.0,161744.9375,6.0,0.0,610176.6501,611800.9006,0,0,0.0,0,0,1221977.5507,,,,,,,,fault_20260820_135909_08dee612,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h2->10.0.0.5,e,mininet_lab_fault_run,0
2026-08-20 14:00:44,716,1082592,0.0,0.0,0.0,0.0,756.0,19.59375,4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1594401.1032999998,1594436.7605,0,0,0.0,0,0,3188837.8638,4.23,4.23,4.23,87.5,,,-0.0,fault_20260820_140042_136baf32,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:00:49,7288,10816362,4682.0,6977404.0,935.6847,1394422.5721,694.96369,7.5601,10,127.0,22268.001300000004,4.0,4540.0,1371860.8361,2.0,0.027212341975573172,2994028.7654000004,3001610.6735,0,0,0.0,0,0,5995639.4389,,,,,,,,fault_20260820_140042_136baf32,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:00:54,12000,17940910,4712.0,7124548.0,943.2086999999999,1426132.3938,694.51698,12.5611,10,2.0,605.4848,4.0,4710.0,1425526.909,2.0,0.00042444821731748726,3012889.3635,3000795.9884,0,0,0.0,0,0,6013685.3519,,,,,,,,fault_20260820_140042_136baf32,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:00:59,16817,25215586,4812.0,7274306.0,962.1991,1454557.5095000002,551.3055923076923,15.681076923076924,13,1.0,14.7955,7.0,4811.0,1454542.7140000002,2.0,0.00020781379883624273,3003054.2883,3002369.7187,0,0,0.0,0,0,6005424.007,,,,,,,,fault_20260820_140042_136baf32,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
2026-08-20 14:01:04,21812,32763786,4995.0,7548200.0,998.2058000000001,1508439.9997,551.1467384615385,18.962,13,1.0,302.7671,7.0,4991.0,1508078.4911,2.0,0.00020032051282051281,2992492.2459,2995896.4921,0,0,0.0,0,0,5988388.738,281.092,19.83,1042.093,50.0,2.967154,,-0.0,fault_20260820_140042_136baf32,EB_3M_tu,bandwidth,bandwidth,3Mbit,s1-s2,3.0,,,tu,h3->10.0.0.6,e,mininet_lab_fault_run,0
