ip_proto,tp_src,tp_dst,packet_count,byte_count,duration_sec,packet_count_per_sec,byte_count_per_sec,packet_size_avg,flow_duration,label
6,56272,50690,0,0,0,0.0,0.0,0.0,0.441,2
6,56272,47758,0,0,0,0.0,0.0,0.0,0.441,2
6,56272,28003,0,0,0,0.0,0.0,0.0,0.437,2
6,56272,48026,0,0,0,0.0,0.0,0.0,0.437,2
6,56272,52915,1,58,0,2.2936,133.0275,58.0,0.436,2
6,56272,14550,0,0,0,0.0,0.0,0.0,0.435,2
6,56272,50651,1,58,0,2.2989,133.3333,58.0,0.435,2
6,56272,27240,0,0,0,0.0,0.0,0.0,0.434,2
6,56272,37657,0,0,0,0.0,0.0,0.0,0.434,2
6,56272,33997,0,0,0,0.0,0.0,0.0,0.432,2
6,56272,22442,0,0,0,0.0,0.0,0.0,0.432,2
6,56272,40255,0,0,0,0.0,0.0,0.0,0.431,2
6,56272,35620,0,0,0,0.0,0.0,0.0,0.43,2
6,56272,20958,0,0,0,0.0,0.0,0.0,0.429,2
6,56272,23944,0,0,0,0.0,0.0,0.0,0.428,2
6,56272,11795,0,0,0,0.0,0.0,0.0,0.427,2
6,56272,31014,0,0,0,0.0,0.0,0.0,0.427,2
6,56272,8367,0,0,0,0.0,0.0,0.0,0.426,2
6,56272,49700,0,0,0,0.0,0.0,0.0,0.425,2
6,56272,44278,0,0,0,0.0,0.0,0.0,0.424,2
6,56272,44194,0,0,0,0.0,0.0,0.0,0.423,2
6,56272,5141,0,0,0,0.0,0.0,0.0,0.423,2
6,56272,50879,0,0,0,0.0,0.0,0.0,0.422,2
6,56272,13816,0,0,0,0.0,0.0,0.0,0.421,2
6,56272,65194,0,0,0,0.0,0.0,0.0,0.42,2
6,56272,59415,0,0,0,0.0,0.0,0.0,0.42,2
6,56272,12650,0,0,0,0.0,0.0,0.0,0.419,2
6,56272,27086,0,0,0,0.0,0.0,0.0,0.419,2
6,56272,6002,0,0,0,0.0,0.0,0.0,0.418,2
6,56272,51741,0,0,0,0.0,0.0,0.0,0.417,2
6,56272,59095,0,0,0,0.0,0.0,0.0,0.416,2
6,56272,28603,0,0,0,0.0,0.0,0.0,0.415,2
6,56272,36504,0,0,0,0.0,0.0,0.0,0.415,2
6,56272,13697,0,0,0,0.0,0.0,0.0,0.414,2
6,56272,35400,0,0,0,0.0,0.0,0.0,0.413,2
6,56272,16647,0,0,0,0.0,0.0,0.0,0.413,2
6,56272,58826,0,0,0,0.0,0.0,0.0,0.413,2
6,56272,7532,0,0,0,0.0,0.0,0.0,0.412,2
6,56272,31547,0,0,0,0.0,0.0,0.0,0.411,2
6,56272,55432,0,0,0,0.0,0.0,0.0,0.411,2
6,56272,37275,0,0,0,0.0,0.0,0.0,0.41,2
6,56272,40248,0,0,0,0.0,0.0,0.0,0.409,2
6,56272,36725,0,0,0,0.0,0.0,0.0,0.409,2
6,56272,45946,0,0,0,0.0,0.0,0.0,0.408,2
6,56272,33192,0,0,0,0.0,0.0,0.0,0.408,2
6,56272,4222,0,0,0,0.0,0.0,0.0,0.408,2
6,56272,4973,0,0,0,0.0,0.0,0.0,0.408,2
6,56272,30822,0,0,0,0.0,0.0,0.0,0.407,2
6,56272,12505,0,0,0,0.0,0.0,0.0,0.407,2
6,56272,33806,0,0,0,0.0,0.0,0.0,0.406,2
6,56272,46797,0,0,0,0.0,0.0,0.0,0.406,2
6,56272,45625,0,0,0,0.0,0.0,0.0,0.406,2
6,56272,60648,0,0,0,0.0,0.0,0.0,0.406,2
6,56272,19501,0,0,0,0.0,0.0,0.0,0.406,2
6,56272,54837,0,0,0,0.0,0.0,0.0,0.406,2
6,56272,35733,0,0,0,0.0,0.0,0.0,0.405,2
6,56272,10291,0,0,0,0.0,0.0,0.0,0.405,2
6,56272,47285,0,0,0,0.0,0.0,0.0,0.404,2
6,56272,35256,0,0,0,0.0,0.0,0.0,0.404,2
6,56272,50642,0,0,0,0.0,0.0,0.0,0.404,2
6,56272,36203,0,0,0,0.0,0.0,0.0,0.404,2
6,56272,21874,0,0,0,0.0,0.0,0.0,0.404,2
6,56272,26947,0,0,0,0.0,0.0,0.0,0.404,2
6,56272,52746,0,0,0,0.0,0.0,0.0,0.404,2
6,56272,44287,0,0,0,0.0,0.0,0.0,0.403,2
6,56272,22393,0,0,0,0.0,0.0,0.0,0.403,2
6,56272,9657,0,0,0,0.0,0.0,0.0,0.403,2
6,56272,22019,0,0,0,0.0,0.0,0.0,0.402,2
6,56272,8035,0,0,0,0.0,0.0,0.0,0.401,2
6,56272,62549,0,0,0,0.0,0.0,0.0,0.401,2
6,56272,49948,0,0,0,0.0,0.0,0.0,0.084,2
6,56272,28691,0,0,0,0.0,0.0,0.0,0.084,2
6,56272,29860,0,0,0,0.0,0.0,0.0,0.083,2
6,56272,44069,0,0,0,0.0,0.0,0.0,0.082,2
6,56272,14146,0,0,0,0.0,0.0,0.0,0.081,2
6,56272,31832,0,0,0,0.0,0.0,0.0,0.08,2
6,56272,30951,0,0,0,0.0,0.0,0.0,0.08,2
6,56272,55593,0,0,0,0.0,0.0,0.0,0.08,2
6,56272,11450,0,0,0,0.0,0.0,0.0,0.078,2
6,56272,43880,0,0,0,0.0,0.0,0.0,0.078,2
6,56272,31279,0,0,0,0.0,0.0,0.0,0.077,2
6,56272,18674,0,0,0,0.0,0.0,0.0,0.076,2
6,56272,42519,0,0,0,0.0,0.0,0.0,0.075,2
6,56272,40874,0,0,0,0.0,0.0,0.0,0.073,2
6,56272,22978,0,0,0,0.0,0.0,0.0,0.073,2
6,56272,63198,0,0,0,0.0,0.0,0.0,0.069,2
6,56272,41522,0,0,0,0.0,0.0,0.0,0.068,2
6,56272,45396,0,0,0,0.0,0.0,0.0,0.06,2
6,56272,14161,0,0,0,0.0,0.0,0.0,0.058,2
6,56272,36246,0,0,0,0.0,0.0,0.0,0.055,2
6,56272,14127,0,0,0,0.0,0.0,0.0,0.055,2
6,56272,38458,0,0,0,0.0,0.0,0.0,0.054,2
6,56272,62836,0,0,0,0.0,0.0,0.0,0.053,2
6,56272,64769,0,0,0,0.0,0.0,0.0,0.051,2
6,56272,45994,0,0,0,0.0,0.0,0.0,0.051,2
6,56272,42824,0,0,0,0.0,0.0,0.0,0.049,2
6,56272,41659,0,0,0,0.0,0.0,0.0,0.049,2
6,56272,31901,0,0,0,0.0,0.0,0.0,0.044,2
6,56272,9141,0,0,0,0.0,0.0,0.0,0.042,2
6,56272,36739,0,0,0,0.0,0.0,0.0,0.042,2
6,56272,34147,0,0,0,0.0,0.0,0.0,0.042,2
6,56272,34013,0,0,0,0.0,0.0,0.0,0.041,2
6,56272,29819,0,0,0,0.0,0.0,0.0,0.033,2
6,56272,32127,0,0,0,0.0,0.0,0.0,0.033,2
6,56272,15190,0,0,0,0.0,0.0,0.0,0.033,2
6,56272,30032,0,0,0,0.0,0.0,0.0,0.032,2
6,56272,48936,0,0,0,0.0,0.0,0.0,0.032,2
6,56272,51505,0,0,0,0.0,0.0,0.0,0.031,2
6,56272,30226,0,0,0,0.0,0.0,0.0,0.031,2
6,56272,48774,0,0,0,0.0,0.0,0.0,0.031,2
6,56272,35977,0,0,0,0.0,0.0,0.0,0.03,2
6,56272,15737,0,0,0,0.0,0.0,0.0,0.029,2
6,56272,59869,0,0,0,0.0,0.0,0.0,0.029,2
6,56272,24118,0,0,0,0.0,0.0,0.0,0.029,2
6,56272,29866,0,0,0,0.0,0.0,0.0,0.028,2
6,56272,41222,0,0,0,0.0,0.0,0.0,0.027,2
6,56272,54023,0,0,0,0.0,0.0,0.0,0.027,2
6,56272,11101,0,0,0,0.0,0.0,0.0,0.027,2
6,56272,53575,0,0,0,0.0,0.0,0.0,0.027,2
6,56272,3381,0,0,0,0.0,0.0,0.0,0.027,2
6,56272,64118,0,0,0,0.0,0.0,0.0,0.026,2
6,56272,21905,0,0,0,0.0,0.0,0.0,0.026,2
6,56272,23864,0,0,0,0.0,0.0,0.0,0.025,2
6,56272,6380,0,0,0,0.0,0.0,0.0,0.025,2
6,56272,42509,0,0,0,0.0,0.0,0.0,0.024,2
6,56272,19124,0,0,0,0.0,0.0,0.0,0.024,2
6,56272,20245,0,0,0,0.0,0.0,0.0,0.024,2
6,56272,31846,0,0,0,0.0,0.0,0.0,0.024,2
6,56272,29344,0,0,0,0.0,0.0,0.0,0.024,2
6,56272,19729,0,0,0,0.0,0.0,0.0,0.024,2
6,56272,45439,0,0,0,0.0,0.0,0.0,0.023,2
6,56272,24316,0,0,0,0.0,0.0,0.0,0.023,2
6,56272,35704,0,0,0,0.0,0.0,0.0,0.023,2
6,56272,44468,0,0,0,0.0,0.0,0.0,0.023,2
6,56272,2537,0,0,0,0.0,0.0,0.0,0.023,2
6,56272,16041,0,0,0,0.0,0.0,0.0,0.022,2
6,56272,12013,0,0,0,0.0,0.0,0.0,0.022,2
6,56272,22561,0,0,0,0.0,0.0,0.0,0.022,2
6,56272,14806,0,0,0,0.0,0.0,0.0,0.019,2
6,56272,41380,0,0,0,0.0,0.0,0.0,0.019,2
6,56272,35490,0,0,0,0.0,0.0,0.0,0.019,2
6,56272,16378,0,0,0,0.0,0.0,0.0,0.019,2
6,56272,51164,0,0,0,0.0,0.0,0.0,0.019,2
6,56272,47971,0,0,0,0.0,0.0,0.0,0.018,2
6,56272,39213,0,0,0,0.0,0.0,0.0,0.017,2
6,56272,48873,0,0,0,0.0,0.0,0.0,0.017,2
6,56272,49193,0,0,0,0.0,0.0,0.0,0.015,2
6,56272,43764,0,0,0,0.0,0.0,0.0,0.014,2
6,56272,50511,0,0,0,0.0,0.0,0.0,0.014,2
6,56272,8584,0,0,0,0.0,0.0,0.0,0.014,2
6,56272,30447,0,0,0,0.0,0.0,0.0,0.014,2
6,56272,57867,0,0,0,0.0,0.0,0.0,0.012,2
6,56272,18128,0,0,0,0.0,0.0,0.0,0.012,2
6,56272,61008,0,0,0,0.0,0.0,0.0,0.011,2
6,56272,35672,0,0,0,0.0,0.0,0.0,0.011,2
6,56272,34338,0,0,0,0.0,0.0,0.0,0.01,2
6,56272,59433,0,0,0,0.0,0.0,0.0,0.01,2
6,56272,44156,0,0,0,0.0,0.0,0.0,0.01,2
6,56272,33740,0,0,0,0.0,0.0,0.0,0.01,2
6,56272,41010,0,0,0,0.0,0.0,0.0,0.01,2
6,56272,23599,0,0,0,0.0,0.0,0.0,0.009,2
6,56272,56320,0,0,0,0.0,0.0,0.0,0.009,2
6,56272,21677,0,0,0,0.0,0.0,0.0,0.009,2
6,56272,21341,0,0,0,0.0,0.0,0.0,0.009,2
6,56272,49379,0,0,0,0.0,0.0,0.0,0.009,2
6,56272,12361,0,0,0,0.0,0.0,0.0,0.008,2
6,56272,32772,0,0,0,0.0,0.0,0.0,0.008,2
6,56272,13938,0,0,0,0.0,0.0,0.0,0.008,2
6,56272,40102,0,0,0,0.0,0.0,0.0,0.008,2
6,56272,45674,0,0,0,0.0,0.0,0.0,0.008,2
6,56272,10071,0,0,0,0.0,0.0,0.0,0.008,2
6,56272,2264,0,0,0,0.0,0.0,0.0,0.007,2
6,56272,21336,0,0,0,0.0,0.0,0.0,0.007,2
6,56272,1739,0,0,0,0.0,0.0,0.0,0.007,2
6,56272,64348,0,0,0,0.0,0.0,0.0,0.006,2
6,56272,56037,0,0,0,0.0,0.0,0.0,0.006,2
6,56272,12642,0,0,0,0.0,0.0,0.0,0.006,2
6,56272,300,0,0,0,0.0,0.0,0.0,0.005,2
6,56272,9109,0,0,0,0.0,0.0,0.0,0.005,2
6,56272,51660,0,0,0,0.0,0.0,0.0,0.004,2
6,56272,11992,0,0,0,0.0,0.0,0.0,0.004,2
6,56272,40998,0,0,0,0.0,0.0,0.0,0.003,2
6,56272,25784,0,0,0,0.0,0.0,0.0,0.002,2
6,56272,15455,0,0,0,0.0,0.0,0.0,0.002,2
6,56272,19534,0,0,0,0.0,0.0,0.0,0.401,2
6,56272,2831,0,0,0,0.0,0.0,0.0,0.401,2
6,56272,50330,0,0,0,0.0,0.0,0.0,0.4,2
6,56272,4744,0,0,0,0.0,0.0,0.0,0.4,2
6,56272,10110,0,0,0,0.0,0.0,0.0,0.399,2
6,56272,36254,0,0,0,0.0,0.0,0.0,0.399,2
6,56272,20337,0,0,0,0.0,0.0,0.0,0.398,2
6,56272,45150,0,0,0,0.0,0.0,0.0,0.398,2
6,56272,47017,0,0,0,0.0,0.0,0.0,0.398,2
6,56272,25532,0,0,0,0.0,0.0,0.0,0.397,2
6,56272,61125,0,0,0,0.0,0.0,0.0,0.397,2
6,56272,11165,0,0,0,0.0,0.0,0.0,0.397,2
6,56272,39815,0,0,0,0.0,0.0,0.0,0.396,2
6,56272,1150,0,0,0,0.0,0.0,0.0,0.395,2
6,56272,62355,0,0,0,0.0,0.0,0.0,0.395,2
6,56272,21911,0,0,0,0.0,0.0,0.0,0.395,2
6,56272,53294,0,0,0,0.0,0.0,0.0,0.395,2
6,56272,34288,0,0,0,0.0,0.0,0.0,0.393,2
6,56272,63472,0,0,0,0.0,0.0,0.0,0.393,2
6,56272,49201,0,0,0,0.0,0.0,0.0,0.393,2
6,56272,14177,0,0,0,0.0,0.0,0.0,0.393,2
6,56272,31196,0,0,0,0.0,0.0,0.0,0.392,2
6,56272,39251,0,0,0,0.0,0.0,0.0,0.392,2
6,56272,13882,0,0,0,0.0,0.0,0.0,0.392,2
6,56272,51227,0,0,0,0.0,0.0,0.0,0.391,2
6,56272,12967,0,0,0,0.0,0.0,0.0,0.391,2
6,56272,28140,0,0,0,0.0,0.0,0.0,0.39,2
6,56272,31357,0,0,0,0.0,0.0,0.0,0.389,2
6,56272,48012,0,0,0,0.0,0.0,0.0,0.389,2
6,56272,13603,0,0,0,0.0,0.0,0.0,0.389,2
6,56272,47672,0,0,0,0.0,0.0,0.0,0.387,2
6,56272,11897,0,0,0,0.0,0.0,0.0,0.387,2
6,56272,50096,0,0,0,0.0,0.0,0.0,0.387,2
6,56272,24119,0,0,0,0.0,0.0,0.0,0.387,2
6,56272,63448,0,0,0,0.0,0.0,0.0,0.387,2
6,56272,57897,0,0,0,0.0,0.0,0.0,0.386,2
6,56272,48707,0,0,0,0.0,0.0,0.0,0.386,2
6,56272,37401,0,0,0,0.0,0.0,0.0,0.386,2
6,56272,64595,0,0,0,0.0,0.0,0.0,0.382,2
6,56272,24338,0,0,0,0.0,0.0,0.0,0.373,2
6,56272,53086,0,0,0,0.0,0.0,0.0,0.373,2
6,56272,8723,0,0,0,0.0,0.0,0.0,0.373,2
6,56272,19747,0,0,0,0.0,0.0,0.0,0.373,2
6,56272,52243,0,0,0,0.0,0.0,0.0,0.373,2
6,56272,31308,0,0,0,0.0,0.0,0.0,0.372,2
6,56272,18533,0,0,0,0.0,0.0,0.0,0.371,2
6,56272,41173,0,0,0,0.0,0.0,0.0,0.371,2
6,56272,36842,0,0,0,0.0,0.0,0.0,0.371,2
6,56272,40858,0,0,0,0.0,0.0,0.0,0.369,2
6,56272,37307,0,0,0,0.0,0.0,0.0,0.368,2
6,56272,10985,0,0,0,0.0,0.0,0.0,0.368,2
6,56272,24891,0,0,0,0.0,0.0,0.0,0.367,2
6,56272,62178,0,0,0,0.0,0.0,0.0,0.367,2
6,56272,57570,0,0,0,0.0,0.0,0.0,0.365,2
6,56272,37931,0,0,0,0.0,0.0,0.0,0.365,2
6,56272,17234,0,0,0,0.0,0.0,0.0,0.364,2
6,56272,11862,0,0,0,0.0,0.0,0.0,0.364,2
6,56272,62251,0,0,0,0.0,0.0,0.0,0.363,2
6,56272,15279,0,0,0,0.0,0.0,0.0,0.362,2
6,56272,27584,0,0,0,0.0,0.0,0.0,0.362,2
6,56272,40287,0,0,0,0.0,0.0,0.0,0.362,2
6,56272,39753,0,0,0,0.0,0.0,0.0,0.361,2
6,56272,29793,0,0,0,0.0,0.0,0.0,0.36,2
6,56272,59878,0,0,0,0.0,0.0,0.0,0.36,2
6,56272,18161,0,0,0,0.0,0.0,0.0,0.36,2
6,56272,30480,0,0,0,0.0,0.0,0.0,0.359,2
6,56272,23901,0,0,0,0.0,0.0,0.0,0.358,2
6,56272,64551,0,0,0,0.0,0.0,0.0,0.358,2
6,56272,44854,0,0,0,0.0,0.0,0.0,0.355,2
6,56272,30674,0,0,0,0.0,0.0,0.0,0.354,2
6,56272,25052,0,0,0,0.0,0.0,0.0,0.354,2
6,56272,41672,0,0,0,0.0,0.0,0.0,0.353,2
6,56272,20513,0,0,0,0.0,0.0,0.0,0.353,2
6,56272,60497,0,0,0,0.0,0.0,0.0,0.352,2
6,56272,41585,0,0,0,0.0,0.0,0.0,0.351,2
6,56272,34324,0,0,0,0.0,0.0,0.0,0.35,2
6,56272,59814,0,0,0,0.0,0.0,0.0,0.35,2
6,56272,58468,0,0,0,0.0,0.0,0.0,0.349,2
6,56272,63804,0,0,0,0.0,0.0,0.0,0.348,2
6,56272,17775,0,0,0,0.0,0.0,0.0,0.347,2
6,56272,15961,0,0,0,0.0,0.0,0.0,0.347,2
6,56272,23751,0,0,0,0.0,0.0,0.0,0.347,2
6,56272,28059,0,0,0,0.0,0.0,0.0,0.346,2
6,56272,23892,0,0,0,0.0,0.0,0.0,0.345,2
6,56272,32113,0,0,0,0.0,0.0,0.0,0.345,2
6,56272,32057,0,0,0,0.0,0.0,0.0,0.344,2
6,56272,18670,0,0,0,0.0,0.0,0.0,0.343,2
6,56272,40804,0,0,0,0.0,0.0,0.0,0.342,2
6,56272,27738,0,0,0,0.0,0.0,0.0,0.341,2
6,56272,18039,0,0,0,0.0,0.0,0.0,0.341,2
6,56272,27642,0,0,0,0.0,0.0,0.0,0.34,2
6,56272,30520,0,0,0,0.0,0.0,0.0,0.34,2
6,56272,42916,0,0,0,0.0,0.0,0.0,0.339,2
6,56272,29488,0,0,0,0.0,0.0,0.0,0.338,2
6,56272,10557,0,0,0,0.0,0.0,0.0,0.338,2
6,56272,26238,0,0,0,0.0,0.0,0.0,0.337,2
6,56272,21742,0,0,0,0.0,0.0,0.0,0.336,2
6,56272,64193,0,0,0,0.0,0.0,0.0,0.335,2
6,56272,37604,0,0,0,0.0,0.0,0.0,0.334,2
6,56272,48817,0,0,0,0.0,0.0,0.0,0.334,2
6,56272,22131,0,0,0,0.0,0.0,0.0,0.333,2
6,56272,53688,0,0,0,0.0,0.0,0.0,0.331,2
6,56272,52522,0,0,0,0.0,0.0,0.0,0.33,2
6,56272,4313,0,0,0,0.0,0.0,0.0,0.33,2
6,56272,49009,0,0,0,0.0,0.0,0.0,0.33,2
6,56272,36887,0,0,0,0.0,0.0,0.0,0.329,2
6,56272,3651,0,0,0,0.0,0.0,0.0,0.329,2
6,56272,9920,0,0,0,0.0,0.0,0.0,0.328,2
6,56272,15360,0,0,0,0.0,0.0,0.0,0.327,2
6,56272,54453,0,0,0,0.0,0.0,0.0,0.327,2
6,56272,21523,0,0,0,0.0,0.0,0.0,0.325,2
6,56272,26131,0,0,0,0.0,0.0,0.0,0.325,2
6,56272,46983,0,0,0,0.0,0.0,0.0,0.324,2
6,56272,63935,0,0,0,0.0,0.0,0.0,0.324,2
6,56272,62091,0,0,0,0.0,0.0,0.0,0.324,2
6,56272,39634,0,0,0,0.0,0.0,0.0,0.323,2
6,56272,50873,0,0,0,0.0,0.0,0.0,0.322,2
6,56272,39743,0,0,0,0.0,0.0,0.0,0.322,2
6,56272,6285,0,0,0,0.0,0.0,0.0,0.321,2
6,56272,44911,0,0,0,0.0,0.0,0.0,0.32,2
6,56272,43176,0,0,0,0.0,0.0,0.0,0.317,2
6,56272,35045,0,0,0,0.0,0.0,0.0,0.317,2
6,56272,12759,0,0,0,0.0,0.0,0.0,0.316,2
6,56272,36743,0,0,0,0.0,0.0,0.0,0.315,2
6,56272,30320,0,0,0,0.0,0.0,0.0,0.315,2
6,56272,10204,0,0,0,0.0,0.0,0.0,0.314,2
6,56272,32741,0,0,0,0.0,0.0,0.0,0.313,2
6,56272,50289,0,0,0,0.0,0.0,0.0,0.313,2
6,56272,64190,0,0,0,0.0,0.0,0.0,0.312,2
6,56272,48287,0,0,0,0.0,0.0,0.0,0.311,2
6,56272,1269,0,0,0,0.0,0.0,0.0,0.311,2
6,56272,62529,0,0,0,0.0,0.0,0.0,0.309,2
6,56272,32724,0,0,0,0.0,0.0,0.0,0.309,2
6,56272,47675,0,0,0,0.0,0.0,0.0,0.309,2
6,56272,36717,0,0,0,0.0,0.0,0.0,0.307,2
6,56272,8837,0,0,0,0.0,0.0,0.0,0.307,2
6,56272,57796,0,0,0,0.0,0.0,0.0,0.306,2
6,56272,8998,0,0,0,0.0,0.0,0.0,0.306,2
6,56272,50665,0,0,0,0.0,0.0,0.0,0.304,2
6,56272,6428,0,0,0,0.0,0.0,0.0,0.304,2
6,56272,53130,0,0,0,0.0,0.0,0.0,0.304,2
6,56272,11827,0,0,0,0.0,0.0,0.0,0.304,2
6,56272,36570,0,0,0,0.0,0.0,0.0,0.303,2
6,56272,10027,0,0,0,0.0,0.0,0.0,0.303,2
6,56272,48149,0,0,0,0.0,0.0,0.0,0.302,2
6,56272,58476,0,0,0,0.0,0.0,0.0,0.302,2
6,56272,6082,0,0,0,0.0,0.0,0.0,0.302,2
6,56272,7574,0,0,0,0.0,0.0,0.0,0.301,2
6,56272,47084,0,0,0,0.0,0.0,0.0,0.301,2
6,56272,27321,0,0,0,0.0,0.0,0.0,0.301,2
6,56272,40898,0,0,0,0.0,0.0,0.0,0.3,2
6,56272,20568,0,0,0,0.0,0.0,0.0,0.3,2
6,56272,60237,0,0,0,0.0,0.0,0.0,0.299,2
6,56272,15987,0,0,0,0.0,0.0,0.0,0.299,2
6,56272,5531,0,0,0,0.0,0.0,0.0,0.299,2
6,56272,3893,0,0,0,0.0,0.0,0.0,0.298,2
6,56272,37472,0,0,0,0.0,0.0,0.0,0.298,2
6,56272,37512,0,0,0,0.0,0.0,0.0,0.297,2
6,56272,52276,0,0,0,0.0,0.0,0.0,0.297,2
6,56272,50249,0,0,0,0.0,0.0,0.0,0.296,2
6,56272,58563,0,0,0,0.0,0.0,0.0,0.296,2
6,56272,54284,0,0,0,0.0,0.0,0.0,0.296,2
6,56272,10280,0,0,0,0.0,0.0,0.0,0.296,2
6,56272,48448,0,0,0,0.0,0.0,0.0,0.295,2
6,56272,41274,0,0,0,0.0,0.0,0.0,0.295,2
6,56272,39179,0,0,0,0.0,0.0,0.0,0.294,2
6,56272,47820,0,0,0,0.0,0.0,0.0,0.294,2
6,56272,24235,0,0,0,0.0,0.0,0.0,0.294,2
6,56272,44055,0,0,0,0.0,0.0,0.0,0.293,2
6,56272,31449,0,0,0,0.0,0.0,0.0,0.293,2
6,56272,58930,0,0,0,0.0,0.0,0.0,0.293,2
6,56272,28157,0,0,0,0.0,0.0,0.0,0.292,2
6,56272,22866,0,0,0,0.0,0.0,0.0,0.292,2
6,56272,61802,0,0,0,0.0,0.0,0.0,0.292,2
6,56272,5496,0,0,0,0.0,0.0,0.0,0.291,2
6,56272,9794,0,0,0,0.0,0.0,0.0,0.291,2
6,56272,49148,0,0,0,0.0,0.0,0.0,0.29,2
6,56272,34529,0,0,0,0.0,0.0,0.0,0.29,2
6,56272,41500,0,0,0,0.0,0.0,0.0,0.29,2
6,56272,54148,0,0,0,0.0,0.0,0.0,0.289,2
6,56272,52168,0,0,0,0.0,0.0,0.0,0.289,2
6,56272,13653,0,0,0,0.0,0.0,0.0,0.289,2
6,56272,49247,0,0,0,0.0,0.0,0.0,0.289,2
6,56272,5396,0,0,0,0.0,0.0,0.0,0.288,2
6,56272,51115,0,0,0,0.0,0.0,0.0,0.288,2
6,56272,26553,0,0,0,0.0,0.0,0.0,0.288,2
6,56272,40312,0,0,0,0.0,0.0,0.0,0.287,2
6,56272,64998,0,0,0,0.0,0.0,0.0,0.287,2
6,56272,22665,0,0,0,0.0,0.0,0.0,0.287,2
6,56272,21047,0,0,0,0.0,0.0,0.0,0.287,2
6,56272,6933,0,0,0,0.0,0.0,0.0,0.286,2
6,56272,6440,0,0,0,0.0,0.0,0.0,0.286,2
6,56272,29754,0,0,0,0.0,0.0,0.0,0.286,2
6,56272,31136,0,0,0,0.0,0.0,0.0,0.285,2
6,56272,34916,0,0,0,0.0,0.0,0.0,0.285,2
6,56272,56301,0,0,0,0.0,0.0,0.0,0.285,2
6,56272,58814,0,0,0,0.0,0.0,0.0,0.285,2
6,56272,12472,0,0,0,0.0,0.0,0.0,0.285,2
6,56272,16728,0,0,0,0.0,0.0,0.0,0.285,2
6,56272,38766,0,0,0,0.0,0.0,0.0,0.285,2
6,56272,17436,0,0,0,0.0,0.0,0.0,0.285,2
6,56272,14888,0,0,0,0.0,0.0,0.0,0.283,2
6,56272,63652,0,0,0,0.0,0.0,0.0,0.283,2
6,56272,53073,0,0,0,0.0,0.0,0.0,0.282,2
6,56272,52734,0,0,0,0.0,0.0,0.0,0.282,2
6,56272,60507,0,0,0,0.0,0.0,0.0,0.279,2
6,56272,21555,0,0,0,0.0,0.0,0.0,0.279,2
6,56272,43586,0,0,0,0.0,0.0,0.0,0.279,2
6,56272,20929,0,0,0,0.0,0.0,0.0,0.279,2
6,56272,23953,0,0,0,0.0,0.0,0.0,0.278,2
6,56272,64156,0,0,0,0.0,0.0,0.0,0.276,2
6,56272,25605,0,0,0,0.0,0.0,0.0,0.276,2
6,56272,42792,0,0,0,0.0,0.0,0.0,0.273,2
6,56272,8489,0,0,0,0.0,0.0,0.0,0.273,2
6,56272,30885,0,0,0,0.0,0.0,0.0,0.273,2
6,56272,29641,0,0,0,0.0,0.0,0.0,0.26,2
6,56272,26497,0,0,0,0.0,0.0,0.0,0.26,2
6,56272,12228,0,0,0,0.0,0.0,0.0,0.259,2
6,56272,23438,0,0,0,0.0,0.0,0.0,0.258,2
6,56272,63999,0,0,0,0.0,0.0,0.0,0.258,2
6,56272,1759,0,0,0,0.0,0.0,0.0,0.258,2
6,56272,7282,0,0,0,0.0,0.0,0.0,0.258,2
6,56272,24817,0,0,0,0.0,0.0,0.0,0.257,2
6,56272,30225,0,0,0,0.0,0.0,0.0,0.257,2
6,56272,9434,0,0,0,0.0,0.0,0.0,0.257,2
6,56272,30831,0,0,0,0.0,0.0,0.0,0.256,2
6,56272,24132,0,0,0,0.0,0.0,0.0,0.256,2
6,56272,10390,0,0,0,0.0,0.0,0.0,0.256,2
6,56272,13350,0,0,0,0.0,0.0,0.0,0.256,2
6,56272,23415,0,0,0,0.0,0.0,0.0,0.256,2
6,56272,26111,0,0,0,0.0,0.0,0.0,0.256,2
6,56272,21441,0,0,0,0.0,0.0,0.0,0.256,2
6,56272,64991,0,0,0,0.0,0.0,0.0,0.255,2
6,56272,722,0,0,0,0.0,0.0,0.0,0.254,2
6,56272,42658,0,0,0,0.0,0.0,0.0,0.254,2
6,56272,52701,0,0,0,0.0,0.0,0.0,0.254,2
6,56272,31843,0,0,0,0.0,0.0,0.0,0.253,2
6,56272,47759,0,0,0,0.0,0.0,0.0,0.253,2
6,56272,4276,0,0,0,0.0,0.0,0.0,0.253,2
6,56272,15807,0,0,0,0.0,0.0,0.0,0.252,2
6,56272,15797,0,0,0,0.0,0.0,0.0,0.252,2
6,56272,47774,0,0,0,0.0,0.0,0.0,0.252,2
6,56272,52996,0,0,0,0.0,0.0,0.0,0.252,2
6,56272,58780,0,0,0,0.0,0.0,0.0,0.251,2
6,56272,63548,0,0,0,0.0,0.0,0.0,0.251,2
6,56272,27866,0,0,0,0.0,0.0,0.0,0.251,2
6,56272,12262,0,0,0,0.0,0.0,0.0,0.251,2
6,56272,14498,0,0,0,0.0,0.0,0.0,0.25,2
6,56272,40458,0,0,0,0.0,0.0,0.0,0.25,2
6,56272,25301,0,0,0,0.0,0.0,0.0,0.25,2
6,56272,18654,0,0,0,0.0,0.0,0.0,0.249,2
