ip_proto,tp_src,tp_dst,packet_count,byte_count,duration_sec,packet_count_per_sec,byte_count_per_sec,packet_size_avg,flow_duration,label
6,56272,45503,0,0,3,0.0,0.0,0.0,3.25,2
6,56272,3381,0,0,10,0.0,0.0,0.0,10.024,2
6,56272,60648,0,0,15,0.0,0.0,0.0,15.382,2
6,56272,44869,0,0,0,0.0,0.0,0.0,0.466,2
6,56272,62836,0,0,15,0.0,0.0,0.0,15.067,2
6,56272,54148,0,0,10,0.0,0.0,0.0,10.287,2
6,56272,40102,0,0,15,0.0,0.0,0.0,15.03,2
6,56272,34013,0,0,5,0.0,0.0,0.0,5.038,2
6,56272,51813,0,0,20,0.0,0.0,0.0,20.123,2
6,56272,62529,0,0,10,0.0,0.0,0.0,10.307,2
6,56272,40874,0,0,5,0.0,0.0,0.0,5.07,2
6,56272,15939,0,0,15,0.0,0.0,0.0,15.468,2
6,56272,1441,0,0,5,0.0,0.0,0.0,5.528,2
6,56272,51021,0,0,5,0.0,0.0,0.0,5.444,2
6,56272,51972,0,0,0,0.0,0.0,0.0,0.207,2
6,56272,28140,0,0,15,0.0,0.0,0.0,15.373,2
6,56272,20221,0,0,10,0.0,0.0,0.0,10.114,2
6,56272,1739,0,0,10,0.0,0.0,0.0,10.004,2
6,56272,43102,0,0,5,0.0,0.0,0.0,5.439,2
6,56272,56528,0,0,15,0.0,0.0,0.0,15.622,2
6,56272,11101,0,0,5,0.0,0.0,0.0,5.054,2
6,56272,30831,0,0,15,0.0,0.0,0.0,15.254,2
6,56272,47505,0,0,20,0.0,0.0,0.0,20.488,2
6,56272,9141,0,0,10,0.0,0.0,0.0,10.063,2
6,56272,40996,0,0,10,0.0,0.0,0.0,10.101,2
6,56272,30122,0,0,0,0.0,0.0,0.0,0.631,2
6,56272,19606,0,0,0,0.0,0.0,0.0,0.535,2
6,56272,39280,0,0,5,0.0,0.0,0.0,5.189,2
6,56272,19456,0,0,0,0.0,0.0,0.0,0.572,2
6,56272,34474,0,0,0,0.0,0.0,0.0,0.169,2
6,56272,37512,0,0,0,0.0,0.0,0.0,0.274,2
6,56272,58658,0,0,20,0.0,0.0,0.0,20.464,2
6,56272,14888,0,0,5,0.0,0.0,0.0,5.262,2
6,56272,39969,0,0,0,0.0,0.0,0.0,0.584,2
6,56272,39458,0,0,5,0.0,0.0,0.0,5.48,2
6,56272,10390,0,0,5,0.0,0.0,0.0,5.228,2
6,56272,30161,0,0,15,0.0,0.0,0.0,15.181,2
6,56272,22,0,0,15,0.0,0.0,0.0,15.672,2
6,56272,55318,0,0,5,0.0,0.0,0.0,5.61,2
6,56272,34916,0,0,5,0.0,0.0,0.0,5.263,2
6,56274,23594,0,0,1,0.0,0.0,0.0,1.538,2
6,56272,53062,0,0,0,0.0,0.0,0.0,0.606,2
6,56272,33192,0,0,5,0.0,0.0,0.0,5.384,2
17,2922,53,2060155,1318499200,12,163265.5428865775,104489947.4474096,640.0,12.618431076,0
6,56272,13136,0,0,0,0.0,0.0,0.0,0.535,2
6,56272,24724,0,0,0,0.0,0.0,0.0,0.175,2
6,56272,50096,0,0,5,0.0,0.0,0.0,5.371,2
6,56272,43126,0,0,20,0.0,0.0,0.0,20.501,2
6,56272,26497,0,0,15,0.0,0.0,0.0,15.258,2
6,56272,49091,0,0,5,0.0,0.0,0.0,5.187,2
6,56272,25607,0,0,10,0.0,0.0,0.0,10.543,2
6,56272,13892,0,0,5,0.0,0.0,0.0,5.494,2
6,56272,37164,0,0,10,0.0,0.0,0.0,10.611,2
6,56272,8888,0,0,15,0.0,0.0,0.0,15.673,2
6,56272,2573,0,0,15,0.0,0.0,0.0,15.529,2
